Sorted Json formula,prototype,prototype_name,prototype_formula,DOIs
"{""A"": {""Cr"": 0.14, ""Nb"": 0.24, ""Ta"": 0.26, ""Ti"": 0.19, ""V"": 0.2}, ""B"": {""S"": 1.0}}",MoS2,,"{'A': 1, 'B': 2}",['https://doi.org/10.1021/jacs.1c01580']
"{""A"": {""Mo"": 0.2, ""Nb"": 0.2, ""Ta"": 0.2, ""V"": 0.2, ""W"": 0.2}, ""B"": {""S"": 1.0}}",MoS2,,"{'A': 1, 'B': 2}",['https://doi.org/10.1002/adma.202100347']
"{""A"": {""Ba"": 0.15, ""Bi"": 0.1, ""Ca"": 0.35, ""Na"": 0.2, ""Sr"": 0.2}, ""B"": {""Co"": 1.0}, ""C"": {""O"": 1.0}}",Ca3Co4O9,,"{'A': 3, 'B': 4, 'C': 9}",['https://doi.org/10.1016/j.mtphys.2021.100394']
"{""A"": {""Gd"": 0.3, ""Y"": 0.3, ""Yb"": 0.4}, ""B"": {""Hf"": 0.5, ""Ta"": 0.5}, ""C"": {""O"": 1.0}}",,,,['https://doi.org/10.1016/j.jallcom.2024.177743']
"{""A"": {""Er"": 0.25, ""Ho"": 0.25, ""Sc"": 0.25, ""Yb"": 0.25}, ""B"": {""Hf"": 1.0}, ""C"": {""O"": 1.0}}",,,,['https://doi.org/10.1016/j.jeurceramsoc.2025.117803']
"{""A"": {""Gd"": 0.25, ""La"": 0.25, ""Sm"": 0.25, ""Yb"": 0.25}, ""B"": {""Ce"": 1.0}, ""C"": {""O"": 1.0}}",,,,['https://doi.org/10.1016/j.ceramint.2021.12.054']
"{""A"": {""Sr"": 1.0}, ""B"": {""Dy"": 0.2, ""Gd"": 0.2, ""Sm"": 0.2, ""Y"": 0.2, ""Yb"": 0.2}, ""C"": {""O"": 1.0}}",,,,['https://doi.org/10.1016/j.ceramint.2025.05.433']
"{""A"": {""Ce"": 0.25, ""Gd"": 0.125, ""Hf"": 0.25, ""Ti"": 0.125, ""Zr"": 0.25}, ""B"": {""O"": 1.0}}",,,,['https://doi.org/10.1016/j.jeurceramsoc.2022.07.026']
"{""A"": {""Ce"": 0.2, ""Dy"": 0.2, ""Eu"": 0.2, ""Nd"": 0.2, ""Sm"": 0.2}, ""B"": {""Ta"": 1.0}, ""C"": {""O"": 1.0}}",,,,['https://doi.org/10.1111/jace.19841']
"{""A"": {""Sr"": 1.0}, ""B"": {""Er"": 0.2, ""Eu"": 0.2, ""Ho"": 0.2, ""Tm"": 0.2, ""Yb"": 0.2}, ""C"": {""O"": 1.0}}",,,,['https://doi.org/10.1016/j.jeurceramsoc.2024.116909']
"{""A"": {""Dy"": 0.1429, ""Er"": 0.1429, ""Ho"": 0.1429, ""Lu"": 0.1429, ""Tm"": 0.1429, ""Y"": 0.1429, ""Yb"": 0.1429}, ""B"": {""P"": 1.0}, ""C"": {""O"": 1.0}}",,,,['https://doi.org/10.1016/j.jallcom.2023.169978']
"{""A"": {""Ce"": 0.2, ""Gd"": 0.2, ""La"": 0.2, ""Nd"": 0.2, ""Y"": 0.2}, ""B"": {""Ta"": 1.0}, ""C"": {""O"": 1.0}}",,,,['https://doi.org/10.1016/j.jeurceramsoc.2022.03.005']
"{""A"": {""Eu"": 0.2, ""Nd"": 0.2, ""Sm"": 0.2, ""Y"": 0.2, ""Yb"": 0.2}, ""B"": {""Al"": 1.0}, ""C"": {""O"": 1.0}}",,,,['https://doi.org/10.1007/s40145-020-0399-0']
"{""A"": {""Eu"": 0.2, ""Gd"": 0.2, ""La"": 0.2, ""Nd"": 0.2, ""Sm"": 0.2}, ""B"": {""Al"": 0.5, ""Co"": 0.1, ""Cu"": 0.1, ""Mg"": 0.1, ""Ni"": 0.1, ""Zn"": 0.1}, ""C"": {""O"": 1.0}}",,,,['https://doi.org/10.1016/j.ceramint.2025.01.520']
"{""A"": {""Er"": 0.2, ""Lu"": 0.2, ""Sm"": 0.2, ""Y"": 0.2, ""Yb"": 0.2}, ""B"": {""O"": 1.0}}",,,,['https://doi.org/10.1007/s40145-021-0461-6']
"{""A"": {""Er"": 0.2, ""Eu"": 0.2, ""Lu"": 0.2, ""Y"": 0.2, ""Yb"": 0.2}, ""B"": {""O"": 1.0}}",,,,['https://doi.org/10.1007/s40145-021-0461-6']
"{""A"": {""Gd"": 0.2, ""La"": 0.2, ""Sm"": 0.2, ""Y"": 0.2, ""Yb"": 0.2}, ""B"": {""Al"": 1.0}, ""C"": {""O"": 1.0}}",,,,['https://doi.org/10.1111/jace.18999']
"{""A"": {""Dy"": 0.2, ""Er"": 0.2, ""Lu"": 0.2, ""Y"": 0.2, ""Yb"": 0.2}, ""B"": {""Al"": 1.0}, ""C"": {""O"": 1.0}}",,,,['https://doi.org/10.1016/j.ceramint.2024.09.128']
"{""A"": {""Ce"": 0.2, ""Eu"": 0.2, ""La"": 0.2, ""Nd"": 0.2, ""Sm"": 0.2}, ""B"": {""P"": 1.0}, ""C"": {""O"": 1.0}}",,,,['https://doi.org/10.1016/j.jmst.2019.08.012']
"{""A"": {""Er"": 0.3333, ""Y"": 0.3333, ""Yb"": 0.3333}, ""B"": {""Ta"": 1.0}, ""C"": {""O"": 1.0}}",,,,['https://doi.org/10.1007/s40145-020-0368-7']
"{""A"": {""Eu"": 0.2, ""Gd"": 0.2, ""La"": 0.2, ""Nd"": 0.2, ""Sm"": 0.2}, ""B"": {""Al"": 0.5, ""Mg"": 0.5}, ""C"": {""O"": 1.0}}",,,,"['https://doi.org/10.1016/j.jeurceramsoc.2024.04.058', 'https://doi.org/10.1016/j.surfcoat.2025.132255']"
"{""A"": {""Ce"": 0.1429, ""Eu"": 0.1429, ""Gd"": 0.1429, ""La"": 0.1429, ""Nd"": 0.1429, ""Pr"": 0.1429, ""Sm"": 0.1429}, ""B"": {""P"": 1.0}, ""C"": {""O"": 1.0}}",,,,['https://doi.org/10.1016/j.jallcom.2023.169978']
"{""A"": {""Ce"": 0.2, ""Er"": 0.2, ""Gd"": 0.2, ""La"": 0.2, ""Tm"": 0.2}, ""B"": {""W"": 1.0}, ""C"": {""O"": 1.0}}",,,,['https://doi.org/10.1016/j.matdes.2021.109722']
"{""A"": {""Dy"": 0.2, ""Lu"": 0.2, ""Sm"": 0.2, ""Y"": 0.2, ""Yb"": 0.2}, ""B"": {""Ta"": 1.0}, ""C"": {""O"": 1.0}}",,,,['https://doi.org/10.26599/JAC.2025.9221033']
"{""A"": {""Dy"": 0.2, ""Er"": 0.2, ""Ho"": 0.2, ""Y"": 0.2, ""Yb"": 0.2}, ""B"": {""Nb"": 1.0}, ""C"": {""O"": 1.0}}",,,,"['https://doi.org/10.1016/j.jeurceramsoc.2020.08.070', 'https://doi.org/10.1016/j.jeurceramsoc.2022.10.081']"
"{""A"": {""Gd"": 0.3, ""Y"": 0.3, ""Yb"": 0.4}, ""B"": {""Hf"": 1.0}, ""C"": {""O"": 1.0}}",,,,['https://doi.org/10.1016/j.ceramint.2023.10.083']
"{""A"": {""Er"": 0.2, ""Eu"": 0.2, ""Lu"": 0.2, ""Y"": 0.2, ""Yb"": 0.2}, ""B"": {""Al"": 1.0}, ""C"": {""O"": 1.0}}",,,,['https://doi.org/10.1016/j.ceramint.2024.08.342']
"{""A"": {""Er"": 0.2, ""Gd"": 0.2, ""Tm"": 0.2, ""Y"": 0.2, ""Yb"": 0.2}, ""B"": {""Hf"": 1.0}, ""C"": {""O"": 1.0}}",,,,['https://doi.org/10.1016/j.jeurceramsoc.2022.04.023']
"{""A"": {""Gd"": 0.2, ""Nd"": 0.2, ""Sm"": 0.2, ""Y"": 0.2, ""Yb"": 0.2}, ""B"": {""Nb"": 0.5, ""Ta"": 0.5}, ""C"": {""O"": 1.0}}",,,,['https://doi.org/10.1016/j.jallcom.2025.183097']
